Idx,Name,Stdmode,Shape,Weight,Anicount,Source,Reserved,Looks,DuraMax,Ac,Ac2,Mac,Mac2,Dc,Dc2,Mc,Mc2,Sc,Sc2,Need,NeedLevel,Price,Stock,Color,OverLap,HP,MP,Light,Horse,Element,Expand1,Expand2,Expand3,Element1,Element2,Element3,Element4,Element5,Element6,Element7,Element8,Element9,Element10,Element11,Element12,Element13,Element14,Element15,Element16,Element17,Element18,Element19,Element20
596,藏宝图202,41,0,1,0,0,0,881,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,藏宝图203,41,0,1,0,0,0,882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,藏宝图204,41,0,1,0,0,0,883,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,藏宝图205,41,0,1,0,0,0,888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,藏宝图206,41,0,1,0,0,0,889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,藏宝图207,41,0,1,0,0,0,890,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,藏宝图208,41,0,1,0,0,0,891,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,藏宝图209,41,0,1,0,0,0,908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,藏宝图210,41,0,1,0,0,0,909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,藏宝图211,41,0,1,0,0,0,910,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,藏宝图212,41,0,1,0,0,0,911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,藏宝图213,41,0,1,0,0,0,884,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,藏宝图214,41,0,1,0,0,0,885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,藏宝图215,41,0,1,0,0,0,886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,藏宝图216,41,0,1,0,0,0,887,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,藏宝图217,41,0,1,0,0,0,912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,藏宝图218,41,0,1,0,0,0,913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,藏宝图219,41,0,1,0,0,0,914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,藏宝图220,41,0,1,0,0,0,915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,藏宝图221,41,0,1,0,0,0,892,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,藏宝图222,41,0,1,0,0,0,893,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,藏宝图223,41,0,1,0,0,0,894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,藏宝图224,41,0,1,0,0,0,895,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,藏宝图225,41,0,1,0,0,0,896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,藏宝图226,41,0,1,0,0,0,897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,藏宝图227,41,0,1,0,0,0,898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,藏宝图228,41,0,1,0,0,0,899,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,藏宝图229,41,0,1,0,0,0,900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,藏宝图230,41,0,1,0,0,0,901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,藏宝图231,41,0,1,0,0,0,902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,藏宝图232,41,0,1,0,0,0,903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,藏宝图233,41,0,1,0,0,0,904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,藏宝图234,41,0,1,0,0,0,905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,藏宝图235,41,0,1,0,0,0,906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,藏宝图236,41,0,1,0,0,0,907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,藏宝图029,41,0,1,0,0,0,932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,藏宝图030,41,0,1,0,0,0,933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,藏宝图031,41,0,1,0,0,0,934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,藏宝图032,41,0,1,0,0,0,935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,藏宝图033,41,0,1,0,0,0,936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,藏宝图034,41,0,1,0,0,0,937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,藏宝图035,41,0,1,0,0,0,938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,藏宝图036,41,0,1,0,0,0,939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,藏宝图129,41,0,1,0,0,0,972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,藏宝图130,41,0,1,0,0,0,973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,藏宝图131,41,0,1,0,0,0,974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,藏宝图132,41,0,1,0,0,0,975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,藏宝图133,41,0,1,0,0,0,976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,藏宝图134,41,0,1,0,0,0,977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,藏宝图135,41,0,1,0,0,0,978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,藏宝图136,41,0,1,0,0,0,979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,荣誉勋章11号+1,30,0,1,0,0,0,393,50000,0,2,0,0,0,0,0,0,0,0,0,0,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,荣誉勋章12号+1,30,0,1,0,0,0,393,50000,0,0,0,2,0,0,0,0,0,0,0,0,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,荣誉勋章13号+1,30,0,1,0,0,0,393,50000,0,0,0,0,0,2,0,0,0,0,0,0,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,荣誉勋章14号+1,30,0,1,0,0,0,393,50000,0,0,0,0,0,0,0,2,0,0,0,0,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,荣誉勋章15号+1,30,0,1,0,0,0,393,50000,0,0,0,0,0,0,0,0,0,2,0,0,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,荣誉勋章21号+1,30,0,1,0,0,0,393,50000,0,3,0,0,0,0,0,0,0,0,0,0,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,荣誉勋章21号+2,30,0,1,0,0,0,393,50000,0,4,0,0,0,0,0,0,0,0,0,0,15000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,荣誉勋章22号+1,30,0,1,0,0,0,393,50000,0,0,0,3,0,0,0,0,0,0,0,0,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,荣誉勋章22号+2,30,0,1,0,0,0,393,50000,0,0,0,4,0,0,0,0,0,0,0,0,15000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,荣誉勋章23号+1,30,0,1,0,0,0,393,50000,0,0,0,0,0,3,0,0,0,0,0,0,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,荣誉勋章23号+2,30,0,1,0,0,0,393,50000,0,0,0,0,0,4,0,0,0,0,0,0,15000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,荣誉勋章24号+1,30,0,1,0,0,0,393,50000,0,0,0,0,0,0,0,3,0,0,0,0,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,荣誉勋章24号+2,30,0,1,0,0,0,393,50000,0,0,0,0,0,0,0,4,0,0,0,0,15000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,荣誉勋章25号+1,30,0,1,0,0,0,393,50000,0,0,0,0,0,0,0,0,0,3,0,0,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,荣誉勋章25号+2,30,0,1,0,0,0,393,50000,0,0,0,0,0,0,0,0,0,4,0,0,15000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,荣誉勋章31号+1,30,0,1,0,0,0,393,50000,1,3,0,0,0,0,0,0,0,0,0,0,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,荣誉勋章31号+2,30,0,1,0,0,0,393,50000,1,4,0,0,0,0,0,0,0,0,0,0,15000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,荣誉勋章31号+3,30,0,1,0,0,0,393,50000,1,5,0,0,0,0,0,0,0,0,0,0,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,荣誉勋章32号+1,30,0,1,0,0,0,393,50000,0,0,1,3,0,0,0,0,0,0,0,0,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,荣誉勋章32号+2,30,0,1,0,0,0,393,50000,0,0,1,4,0,0,0,0,0,0,0,0,15000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,荣誉勋章32号+3,30,0,1,0,0,0,393,50000,0,0,1,5,0,0,0,0,0,0,0,0,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,荣誉勋章33号+1,30,0,1,0,0,0,393,50000,0,0,0,0,1,3,0,0,0,0,0,0,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,荣誉勋章33号+2,30,0,1,0,0,0,393,50000,0,0,0,0,1,4,0,0,0,0,0,0,15000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,荣誉勋章33号+3,30,0,1,0,0,0,393,50000,0,0,0,0,1,5,0,0,0,0,0,0,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,荣誉勋章34号+1,30,0,1,0,0,0,393,50000,0,0,0,0,0,0,1,3,0,0,0,0,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,荣誉勋章34号+2,30,0,1,0,0,0,393,50000,0,0,0,0,0,0,1,4,0,0,0,0,15000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,荣誉勋章34号+3,30,0,1,0,0,0,393,50000,0,0,0,0,0,0,1,5,0,0,0,0,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,荣誉勋章35号+1,30,0,1,0,0,0,393,50000,0,0,0,0,0,0,0,0,1,3,0,0,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,荣誉勋章35号+2,30,0,1,0,0,0,393,50000,0,0,0,0,0,0,0,0,1,4,0,0,15000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,荣誉勋章35号+3,30,0,1,0,0,0,393,50000,0,0,0,0,0,0,0,0,1,5,0,0,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,荣誉勋章41号+1,30,0,1,0,0,0,393,50000,1,4,0,0,0,0,0,0,0,0,0,0,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,荣誉勋章41号+2,30,0,1,0,0,0,393,50000,1,5,0,0,0,0,0,0,0,0,0,0,15000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,荣誉勋章41号+3,30,0,1,0,0,0,393,50000,1,6,0,0,0,0,0,0,0,0,0,0,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,荣誉勋章41号+4,30,0,1,0,0,0,393,50000,1,7,0,0,0,0,0,0,0,0,0,0,30000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,荣誉勋章42号+1,30,0,1,0,0,0,393,50000,0,0,1,4,0,0,0,0,0,0,0,0,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,荣誉勋章42号+2,30,0,1,0,0,0,393,50000,0,0,1,5,0,0,0,0,0,0,0,0,15000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,荣誉勋章42号+3,30,0,1,0,0,0,393,50000,0,0,1,6,0,0,0,0,0,0,0,0,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,荣誉勋章42号+4,30,0,1,0,0,0,393,50000,0,0,1,7,0,0,0,0,0,0,0,0,30000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,荣誉勋章43号+1,30,0,1,0,0,0,393,50000,0,0,0,0,1,4,0,0,0,0,0,0,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,荣誉勋章43号+2,30,0,1,0,0,0,393,50000,0,0,0,0,1,5,0,0,0,0,0,0,15000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,荣誉勋章43号+3,30,0,1,0,0,0,393,50000,0,0,0,0,1,6,0,0,0,0,0,0,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,荣誉勋章43号+4,30,0,1,0,0,0,393,50000,0,0,0,0,1,7,0,0,0,0,0,0,30000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,荣誉勋章44号+1,30,0,1,0,0,0,393,50000,0,0,0,0,0,0,1,4,0,0,0,0,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,荣誉勋章44号+2,30,0,1,0,0,0,393,50000,0,0,0,0,0,0,1,5,0,0,0,0,15000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,荣誉勋章44号+3,30,0,1,0,0,0,393,50000,0,0,0,0,0,0,1,6,0,0,0,0,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,荣誉勋章44号+4,30,0,1,0,0,0,393,50000,0,0,0,0,0,0,1,7,0,0,0,0,30000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,荣誉勋章45号+1,30,0,1,0,0,0,393,50000,0,0,0,0,0,0,0,0,1,4,0,0,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,荣誉勋章45号+2,30,0,1,0,0,0,393,50000,0,0,0,0,0,0,0,0,1,5,0,0,15000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,荣誉勋章45号+3,30,0,1,0,0,0,393,50000,0,0,0,0,0,0,0,0,1,6,0,0,20000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,荣誉勋章45号+4,30,0,1,0,0,0,393,50000,0,0,0,0,0,0,0,0,1,7,0,0,30000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,╔═════╗,26,0,2,0,0,0,290,4000,0,0,0,0,0,1,0,0,0,0,0,20,7273,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,║特殊物品区║,26,0,2,0,0,0,290,4000,0,0,0,0,0,1,0,0,0,0,0,20,7273,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,╚═════╝,26,0,2,0,0,0,290,4000,0,0,0,0,0,1,0,0,0,0,0,20,7273,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,罗刹,5,7,3,0,0,0,40,27000,0,0,0,0,15,0,2,0,2,0,0,1,10000,50,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,祈福项链,20,170,1,0,0,0,218,10000,0,2,0,0,0,5,0,5,0,5,0,10,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,神秘戒指,22,130,1,0,0,0,181,5000,0,0,0,0,0,0,0,0,0,0,0,18,27,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,神秘腰带,26,131,1,0,0,0,215,8000,0,0,0,0,0,0,0,0,0,0,0,18,27,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,神秘头盔,15,132,10,0,0,0,111,10000,0,0,0,0,0,0,0,0,0,0,0,18,27,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,神水,0,2,1,0,0,0,119,1,0,0,0,0,0,0,0,0,0,0,0,0,100,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,神秘药水,0,1,5,0,0,0,4,1,20,0,20,0,0,0,0,0,0,0,0,0,100,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,赤血魔剑,5,30,22,0,0,0,66,22000,0,1,0,0,15,10,4,3,4,2,0,35,100000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,魔血戒指,22,133,2,25,0,0,430,4000,0,0,0,0,1,3,0,0,1,0,0,33,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,魔血手镯,26,134,2,25,0,0,429,4000,0,0,0,0,0,0,0,0,0,1,0,33,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,魔血项链,20,135,2,25,0,0,428,4000,0,0,0,0,2,2,1,3,0,0,0,33,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,虹魔戒指,22,136,2,5,0,0,433,4000,0,0,0,0,0,4,0,0,0,0,0,33,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,虹魔手镯,26,137,2,5,0,0,434,4000,0,0,0,0,0,0,0,0,0,2,0,33,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,虹魔项链,20,138,2,5,0,0,432,4000,0,0,0,0,0,0,0,4,0,0,0,33,10000,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
